Subcategory,Mean Score,Diff Score
Topic Relevance,7.8,0.0
Topic Relevance,7.65,-0.2999999999999998
Topic Relevance,7.5,0.0
Topic Relevance,7.25,0.5
Topic Relevance,7.8,0.0
Topic Relevance,7.5,0.0
Topic Relevance,7.8,0.0
Topic Relevance,7.5,0.0
Topic Relevance,7.8,0.0
Topic Relevance,7.5,0.0
Topic Relevance,7.5,0.0
Topic Relevance,7.5,0.0
Topic Relevance,7.5,0.0
Topic Relevance,7.8,0.0
Topic Relevance,7.8,0.0
Topic Relevance,7.5,0.0
Topic Relevance,7.0,2.0
Topic Relevance,6.75,1.5
Topic Relevance,7.5,0.0
Topic Relevance,7.5,0.0
Topic Relevance,7.75,-0.5
Topic Relevance,7.5,0.0
Topic Relevance,7.5,0.0
Topic Relevance,7.5,0.0
Topic Relevance,7.25,0.5
Topic Relevance,7.5,0.5999999999999996
Topic Relevance,7.8,0.0
Topic Relevance,7.5,0.0
Topic Relevance,7.5,0.0
Topic Relevance,7.699999999999999,0.20000000000000018
Topic Relevance,7.35,0.2999999999999998
Topic Relevance,7.8,0.0
Topic Relevance,7.5,0.0
Topic Relevance,7.8,0.0
Topic Relevance,7.5,0.0
Topic Relevance,7.35,0.2999999999999998
Topic Relevance,7.65,-0.2999999999999998
Topic Relevance,7.5,0.0
Topic Relevance,7.8,0.0
Topic Relevance,7.25,0.5
Topic Relevance,7.25,0.5
Topic Relevance,7.5,0.0
Topic Relevance,7.5,0.0
Topic Relevance,7.25,0.5
Topic Relevance,8.0,0.0
Topic Relevance,7.25,0.5
Topic Relevance,7.5,0.0
Topic Relevance,7.5,0.0
Topic Relevance,7.25,0.5
Topic Relevance,7.8,0.0
Topic Relevance,7.8,0.0
Topic Relevance,7.5,1.0
Topic Relevance,7.65,-0.2999999999999998
Topic Relevance,7.5,0.0
Topic Relevance,7.75,-0.5
Topic Relevance,7.8,0.0
Topic Relevance,7.8,0.0
Topic Relevance,7.65,-0.2999999999999998
Topic Relevance,7.5,0.0
Topic Relevance,7.8,0.0
Topic Relevance,7.5,0.0
Topic Relevance,7.5,0.0
Topic Relevance,7.5,0.0
Topic Relevance,7.8,0.0
Topic Relevance,7.5,-1.0
Topic Relevance,7.8,0.0
Topic Relevance,7.8,0.0
Topic Relevance,7.0,1.0
Topic Relevance,7.5,0.0
Topic Relevance,7.8,0.0
Topic Relevance,7.5,0.0
Topic Relevance,7.25,0.5
Topic Relevance,7.8,0.0
Topic Relevance,7.5,0.0
Topic Relevance,6.75,1.5
Topic Relevance,7.5,0.0
Topic Relevance,7.5,0.0
Topic Relevance,8.0,0.0
Topic Relevance,7.8,0.0
Topic Relevance,7.5,0.0
Topic Relevance,7.5,0.0
Topic Relevance,7.8,0.0
Topic Relevance,7.8,0.0
Topic Relevance,7.8,0.0
Topic Relevance,7.5,0.0
Topic Relevance,7.5,0.0
Topic Relevance,7.8,0.0
Topic Relevance,8.0,0.0
Topic Relevance,7.65,-0.2999999999999998
Topic Relevance,7.5,0.0
Topic Relevance,7.5,0.0
Topic Relevance,7.5,0.0
Topic Relevance,7.25,-0.5
Topic Relevance,7.8,0.0
Topic Relevance,7.5,0.0
Topic Relevance,7.25,0.5
Topic Relevance,7.8,0.0
Topic Relevance,7.8,0.0
Topic Relevance,7.5,0.0
Topic Relevance,7.75,-0.5
Topic Relevance,7.8,0.0
Topic Relevance,7.8,0.0
Topic Relevance,7.8,0.0
Topic Relevance,7.5,0.0
Topic Relevance,7.8,0.0
Topic Relevance,7.8,0.0
Topic Relevance,7.5,0.0
Topic Relevance,8.0,0.0
Topic Relevance,7.5,0.0
Topic Relevance,7.5,0.0
Topic Relevance,7.8,0.0
Topic Relevance,7.65,-0.2999999999999998
Topic Relevance,7.8,0.0
Topic Relevance,7.8,0.0
Topic Relevance,7.5,0.0
Topic Relevance,7.25,0.5
Topic Relevance,7.5,0.0
Topic Relevance,7.5,0.0
Topic Relevance,7.5,0.0
Topic Relevance,7.5,0.0
Topic Relevance,7.5,0.0
Topic Relevance,7.8,0.0
Topic Relevance,7.0,1.0
Topic Relevance,7.5,0.0
Topic Relevance,7.65,-0.2999999999999998
Topic Relevance,7.5,0.0
Topic Relevance,7.8,0.0
Topic Relevance,7.8,0.0
Topic Relevance,7.8,0.0
Topic Relevance,7.75,-0.5
Topic Relevance,7.0,1.0
Topic Relevance,7.65,0.2999999999999998
Topic Relevance,7.8,0.0
Topic Relevance,7.5,0.0
Topic Relevance,7.8,0.0
Topic Relevance,7.5,0.0
Topic Relevance,7.8,0.0
Topic Relevance,7.8,0.0
Topic Relevance,7.0,1.0
Topic Relevance,7.5,0.0
Topic Relevance,8.0,0.0
Topic Relevance,7.5,0.0
Topic Relevance,7.8,0.0
Topic Relevance,7.65,-0.2999999999999998
Topic Relevance,7.25,-0.5
Topic Relevance,7.5,0.0
Topic Relevance,7.8,0.0
Topic Relevance,7.5,0.0
Topic Relevance,8.0,0.0
Topic Relevance,7.8,0.0
Topic Relevance,7.65,-0.2999999999999998
Topic Relevance,7.0,1.0
Topic Relevance,7.5,0.0
Topic Relevance,7.8,0.0
Topic Relevance,7.5,0.0
Topic Relevance,7.5,0.0
Topic Relevance,7.65,-0.2999999999999998
Topic Relevance,7.5,0.0
Topic Relevance,7.8,0.0
Topic Relevance,7.8,0.0
Topic Relevance,7.5,0.0
Topic Relevance,7.8,0.0
Topic Relevance,7.5,0.0
Topic Relevance,7.5,0.0
Topic Relevance,7.5,0.0
Topic Relevance,7.65,-0.2999999999999998
Topic Relevance,8.0,0.0
Topic Relevance,7.8,0.0
Topic Relevance,7.5,0.0
Topic Relevance,7.5,0.0
Topic Relevance,7.5,0.0
Topic Relevance,7.8,0.0
Topic Relevance,7.8,0.0
Topic Relevance,7.8,0.0
Topic Relevance,7.5,0.0
Topic Relevance,8.0,0.0
Topic Relevance,7.5,0.0
Topic Relevance,7.8,0.0
Topic Relevance,7.65,-0.2999999999999998
Topic Relevance,7.5,0.0
Topic Relevance,7.8,0.0
Topic Relevance,7.8,0.0
Topic Relevance,7.75,-0.5
Topic Relevance,7.0,1.0
Topic Relevance,7.8,0.0
Topic Relevance,7.5,0.0
Topic Relevance,7.5,0.0
Topic Relevance,7.0,1.0
Topic Relevance,7.8,0.0
Topic Relevance,7.65,0.2999999999999998
Topic Relevance,6.25,-2.5
Topic Relevance,7.65,-0.2999999999999998
Topic Relevance,7.8,0.0
Topic Relevance,7.5,0.0
Topic Relevance,7.8,0.0
Topic Relevance,7.8,0.0
Topic Relevance,7.25,-0.5
Topic Relevance,7.8,0.0
Topic Relevance,7.35,0.2999999999999998
Topic Relevance,7.5,0.0
Topic Relevance,7.5,0.0
Topic Relevance,7.699999999999999,0.20000000000000018
Topic Relevance,7.8,0.0
Topic Relevance,6.75,1.5
Topic Relevance,7.8,0.0
Topic Relevance,7.8,0.0
Topic Relevance,7.5,0.0
Topic Relevance,7.699999999999999,0.20000000000000018
Topic Relevance,7.5,0.0
Topic Relevance,7.5,0.0
Topic Relevance,7.75,-0.5
Topic Relevance,7.8,0.0
Topic Relevance,7.5,0.0
Topic Relevance,7.8,0.0
Topic Relevance,7.65,-0.2999999999999998
Topic Relevance,7.5,0.0
Topic Relevance,7.75,-0.5
Topic Relevance,7.5,0.0
Topic Relevance,7.8,0.0
Topic Relevance,7.25,0.5
Topic Relevance,7.5,0.0
Topic Relevance,7.65,-0.2999999999999998
Topic Relevance,7.5,0.0
Topic Relevance,7.8,0.0
Topic Relevance,8.0,0.0
Topic Relevance,7.75,-0.5
Topic Relevance,7.8,0.0
Topic Relevance,7.9,-0.20000000000000018
Topic Relevance,6.75,1.5
Topic Relevance,7.35,0.2999999999999998
Topic Relevance,7.65,-0.2999999999999998
Topic Relevance,7.5,0.0
Topic Relevance,7.5,0.0
Topic Relevance,8.0,0.0
Topic Relevance,7.8,0.0
Topic Relevance,7.15,1.2999999999999998
Topic Relevance,7.8,0.0
Topic Relevance,7.25,0.5
Topic Relevance,7.5,0.0
Topic Relevance,7.5,0.0
Topic Relevance,7.0,1.0
Topic Relevance,7.5,0.0
Topic Relevance,7.8,0.0
Topic Relevance,6.75,1.5
Topic Relevance,7.8,0.0
Topic Relevance,7.8,0.0
Topic Relevance,7.5,0.0
Topic Relevance,7.8,0.0
Topic Relevance,7.8,0.0
Topic Relevance,7.5,0.0
Topic Relevance,7.75,-0.5
Topic Relevance,7.8,0.0
Topic Relevance,7.5,0.0
Topic Relevance,7.8,0.0
Topic Relevance,7.65,-0.2999999999999998
Topic Relevance,7.25,0.5
Topic Relevance,7.65,-0.2999999999999998
Topic Relevance,7.8,0.0
Topic Relevance,7.8,0.0
Topic Relevance,8.0,0.0
Topic Relevance,7.8,0.0
Topic Relevance,7.25,0.5
Topic Relevance,7.0,1.0
Topic Relevance,7.8,0.0
Topic Relevance,7.5,0.0
Topic Relevance,7.5,0.0
Topic Relevance,7.5,0.0
Topic Relevance,7.5,0.0
Topic Relevance,7.8,0.0
Topic Relevance,7.25,0.5
Topic Relevance,7.5,0.0
Topic Relevance,7.5,0.0
Topic Relevance,7.65,-0.2999999999999998
Topic Relevance,7.5,0.0
Topic Relevance,7.8,0.0
Topic Relevance,7.5,0.0
Topic Relevance,7.8,0.0
Topic Relevance,7.5,0.0
Topic Relevance,7.65,-0.2999999999999998
Topic Relevance,7.5,0.0
Topic Relevance,7.5,0.0
Topic Relevance,7.25,0.5
Topic Relevance,7.65,-0.2999999999999998
Topic Relevance,7.5,0.0
Topic Relevance,7.699999999999999,0.20000000000000018
Topic Relevance,7.75,-0.5
Topic Relevance,7.5,0.0
Topic Relevance,7.8,0.0
Topic Relevance,7.65,-0.2999999999999998
Topic Relevance,7.5,0.0
Topic Relevance,7.75,-0.5
Topic Relevance,7.8,0.0
Topic Relevance,7.8,0.0
Topic Relevance,7.5,0.0
Topic Relevance,7.5,0.0
Topic Relevance,7.5,0.5999999999999996
Topic Relevance,7.8,0.0
Topic Relevance,7.8,0.0
Topic Relevance,7.8,0.0
Topic Relevance,7.25,-0.5
Topic Relevance,7.5,0.0
Topic Relevance,7.8,0.0
Topic Relevance,7.8,0.0
Topic Relevance,7.5,0.0
Topic Relevance,7.8,0.0
Topic Relevance,7.8,0.0
Topic Relevance,7.65,0.2999999999999998
Topic Relevance,7.5,0.0
Topic Relevance,7.8,0.0
Topic Relevance,8.0,0.0
Topic Relevance,7.65,-0.2999999999999998
Topic Relevance,7.5,0.0
Topic Relevance,7.65,-0.2999999999999998
Topic Relevance,7.65,-0.2999999999999998
Topic Relevance,7.8,0.0
Topic Relevance,7.8,0.0
Topic Relevance,7.5,0.0
Topic Relevance,6.5,2.0
Topic Relevance,7.0,-1.0
Topic Relevance,8.0,0.0
Topic Relevance,7.5,0.0
Topic Relevance,7.35,0.2999999999999998
Topic Relevance,7.5,0.0
Topic Relevance,7.5,0.0
Topic Relevance,7.8,0.0
Topic Relevance,7.5,0.0
Topic Relevance,7.5,0.0
Topic Relevance,7.8,0.0
Topic Relevance,7.5,0.0
Topic Relevance,7.5,0.0
Topic Relevance,7.65,-0.2999999999999998
Topic Relevance,7.0,1.0
Topic Relevance,7.8,0.0
Topic Relevance,7.5,0.5999999999999996
Topic Relevance,7.5,0.0
Topic Relevance,7.8,0.0
Topic Relevance,7.5,0.0
Topic Relevance,7.25,0.5
Topic Relevance,7.25,0.5
Topic Relevance,7.5,0.0
Topic Relevance,7.5,0.0
Topic Relevance,7.8,0.0
Topic Relevance,7.8,0.0
Topic Relevance,7.5,0.0
Topic Relevance,7.8,0.0
Topic Relevance,6.75,1.5
Topic Relevance,7.699999999999999,0.20000000000000018
Topic Relevance,7.5,0.0
Topic Relevance,7.8,0.0
Topic Relevance,7.8,0.0
Topic Relevance,7.65,-0.2999999999999998
Topic Relevance,7.8,0.0
Topic Relevance,7.5,0.0
Topic Relevance,7.5,0.0
Topic Relevance,7.5,0.0
Topic Relevance,7.5,0.0
Topic Relevance,7.25,-0.5
Topic Relevance,7.25,0.5
Topic Relevance,7.5,0.0
Topic Relevance,7.25,0.5
Topic Relevance,7.5,0.0
Topic Relevance,7.65,-0.2999999999999998
Topic Relevance,7.5,0.0
Topic Relevance,7.8,0.0
Topic Relevance,7.8,0.0
Topic Relevance,7.8,0.0
Topic Relevance,7.75,-0.5
Topic Relevance,7.5,0.0
Topic Relevance,7.65,-0.2999999999999998
Topic Relevance,7.8,0.0
Topic Relevance,7.5,0.0
Topic Relevance,7.5,0.0
Topic Relevance,7.25,0.5
Topic Relevance,7.5,0.0
Topic Relevance,7.25,-0.5
Topic Relevance,7.5,0.0
Topic Relevance,7.8,0.0
Topic Relevance,7.5,0.0
Topic Relevance,7.8,0.0
Topic Relevance,7.5,0.0
Topic Relevance,7.25,0.5
Topic Relevance,7.65,-0.2999999999999998
Topic Relevance,8.0,0.0
Topic Relevance,7.75,-0.5
Topic Relevance,7.8,0.0
Topic Relevance,7.5,0.0
Topic Relevance,7.65,-0.2999999999999998
Topic Relevance,7.65,-0.2999999999999998
Topic Relevance,7.8,0.0
Topic Relevance,7.0,2.0
Topic Relevance,7.5,0.0
Topic Relevance,7.8,0.0
Topic Relevance,7.25,-0.5
Topic Relevance,7.5,0.0
Topic Relevance,7.8,0.0
Topic Relevance,7.25,0.5
Topic Relevance,7.75,-0.5
Topic Relevance,7.0,1.0
Topic Relevance,7.5,0.0
Topic Relevance,7.5,0.0
Topic Relevance,7.65,-0.2999999999999998
Topic Relevance,7.65,-0.2999999999999998
Topic Relevance,7.8,0.0
Topic Relevance,7.5,0.0
Topic Relevance,7.699999999999999,0.20000000000000018
Topic Relevance,7.5,0.0
Topic Relevance,7.8,0.0
Topic Relevance,7.75,-0.5
Topic Relevance,7.8,0.0
Topic Relevance,6.75,1.5
Topic Relevance,7.8,0.0
Topic Relevance,7.5,0.0
Topic Relevance,7.5,0.0
Topic Relevance,7.8,0.0
Topic Relevance,7.5,0.0
Topic Relevance,7.8,0.0
Topic Relevance,7.5,0.0
Topic Relevance,7.8,0.0
Topic Relevance,7.0,1.0
Topic Relevance,7.5,0.0
Topic Relevance,7.5,0.0
Topic Relevance,7.8,0.0
Topic Relevance,7.5,-1.0
Topic Relevance,7.8,0.0
Topic Relevance,7.35,0.2999999999999998
Topic Relevance,7.8,0.0
Topic Relevance,7.5,0.0
Topic Relevance,7.5,0.0
Topic Relevance,7.35,0.2999999999999998
Topic Relevance,7.8,0.0
Topic Relevance,7.5,0.0
Topic Relevance,7.5,0.0
Topic Relevance,7.8,0.0
Topic Relevance,7.5,0.0
Comprehensiveness of Information,7.15,-1.2999999999999998
Comprehensiveness of Information,6.55,2.0999999999999996
Comprehensiveness of Information,7.25,-0.5
Comprehensiveness of Information,7.65,0.2999999999999998
Comprehensiveness of Information,7.65,0.2999999999999998
Comprehensiveness of Information,6.4,2.8
Comprehensiveness of Information,7.25,-0.5
Comprehensiveness of Information,7.0,-1.0
Comprehensiveness of Information,7.65,0.2999999999999998
Comprehensiveness of Information,7.4,0.7999999999999998
Comprehensiveness of Information,7.25,-0.5
Comprehensiveness of Information,7.0,-1.0
Comprehensiveness of Information,6.5,2.0
Comprehensiveness of Information,7.65,0.2999999999999998
Comprehensiveness of Information,6.0,2.0
Comprehensiveness of Information,7.6,-0.20000000000000018
Comprehensiveness of Information,7.65,0.2999999999999998
Comprehensiveness of Information,6.5,3.0
Comprehensiveness of Information,6.75,-1.5
Comprehensiveness of Information,7.0,-1.0
Comprehensiveness of Information,6.25,2.5
Comprehensiveness of Information,7.65,-0.2999999999999998
Comprehensiveness of Information,7.0,1.0
Comprehensiveness of Information,7.65,0.2999999999999998
Comprehensiveness of Information,6.75,-1.5
Comprehensiveness of Information,7.15,1.2999999999999998
Comprehensiveness of Information,7.0,-1.0
Comprehensiveness of Information,7.25,-0.5
Comprehensiveness of Information,7.0,-2.0
Comprehensiveness of Information,7.5,0.5999999999999996
Comprehensiveness of Information,7.0,-1.0
Comprehensiveness of Information,7.25,-0.5
Comprehensiveness of Information,7.5,0.5999999999999996
Comprehensiveness of Information,7.5,0.5999999999999996
Comprehensiveness of Information,7.0,1.0
Comprehensiveness of Information,7.699999999999999,0.20000000000000018
Comprehensiveness of Information,7.25,-0.5
Comprehensiveness of Information,7.4,-0.39999999999999947
Comprehensiveness of Information,7.25,0.5
Comprehensiveness of Information,7.65,0.2999999999999998
Comprehensiveness of Information,7.65,-0.2999999999999998
Comprehensiveness of Information,7.25,-0.5
Comprehensiveness of Information,7.0,-2.0
Comprehensiveness of Information,7.65,-0.2999999999999998
Comprehensiveness of Information,7.15,1.2999999999999998
Comprehensiveness of Information,6.75,-1.5
Comprehensiveness of Information,7.5,0.1999999999999993
Comprehensiveness of Information,7.65,0.2999999999999998
Comprehensiveness of Information,7.25,0.5
Comprehensiveness of Information,7.65,0.2999999999999998
Comprehensiveness of Information,6.75,-1.5
Comprehensiveness of Information,7.65,0.2999999999999998
Comprehensiveness of Information,7.25,0.5
Comprehensiveness of Information,7.75,0.5
Comprehensiveness of Information,7.25,-0.5
Comprehensiveness of Information,6.75,-1.5
Comprehensiveness of Information,6.75,-1.5
Comprehensiveness of Information,7.0,1.0
Comprehensiveness of Information,7.25,-0.5
Comprehensiveness of Information,7.5,0.5999999999999996
Comprehensiveness of Information,7.4,0.7999999999999998
Comprehensiveness of Information,7.65,0.2999999999999998
Comprehensiveness of Information,7.25,0.5
Comprehensiveness of Information,7.65,0.2999999999999998
Comprehensiveness of Information,7.3,-0.5999999999999996
Comprehensiveness of Information,7.65,-0.2999999999999998
Comprehensiveness of Information,6.75,-1.5
Comprehensiveness of Information,7.4,-0.39999999999999947
Comprehensiveness of Information,7.0,1.0
Comprehensiveness of Information,7.699999999999999,0.20000000000000018
Comprehensiveness of Information,6.75,-1.5
Comprehensiveness of Information,7.65,0.2999999999999998
Comprehensiveness of Information,7.0,-1.0
Comprehensiveness of Information,6.25,2.5
Comprehensiveness of Information,7.0,-1.0
Comprehensiveness of Information,6.75,1.5
Comprehensiveness of Information,7.3,0.5999999999999996
Comprehensiveness of Information,7.15,1.2999999999999998
Comprehensiveness of Information,7.5,-1.0
Comprehensiveness of Information,7.0,-1.0
Comprehensiveness of Information,7.15,-1.2999999999999998
Comprehensiveness of Information,6.75,-1.5
Comprehensiveness of Information,7.25,-0.5
Comprehensiveness of Information,7.25,-0.5
Comprehensiveness of Information,6.5,-2.0
Comprehensiveness of Information,6.25,-1.5
Comprehensiveness of Information,7.25,-1.5
Comprehensiveness of Information,7.75,0.5
Comprehensiveness of Information,7.4,0.7999999999999998
Comprehensiveness of Information,7.699999999999999,0.20000000000000018
Comprehensiveness of Information,6.5,2.0
Comprehensiveness of Information,7.0,-1.0
Comprehensiveness of Information,7.65,0.2999999999999998
Comprehensiveness of Information,6.65,2.3
Comprehensiveness of Information,7.25,-0.5
Comprehensiveness of Information,7.25,0.5
Comprehensiveness of Information,7.25,0.5
Comprehensiveness of Information,6.75,-1.5
Comprehensiveness of Information,7.25,-0.5
Comprehensiveness of Information,7.0,-1.0
Comprehensiveness of Information,7.5,0.5999999999999996
Comprehensiveness of Information,6.75,-1.5
Comprehensiveness of Information,7.15,-1.2999999999999998
Comprehensiveness of Information,7.35,-0.2999999999999998
Comprehensiveness of Information,7.0,-1.0
Comprehensiveness of Information,7.25,-1.5
Comprehensiveness of Information,7.25,-0.5
Comprehensiveness of Information,7.0,-1.0
Comprehensiveness of Information,7.5,0.5999999999999996
Comprehensiveness of Information,6.75,-1.5
Comprehensiveness of Information,7.35,-0.2999999999999998
Comprehensiveness of Information,7.25,0.5
Comprehensiveness of Information,7.5,0.5999999999999996
Comprehensiveness of Information,7.4,-0.7999999999999998
Comprehensiveness of Information,7.4,-0.39999999999999947
Comprehensiveness of Information,7.65,0.2999999999999998
Comprehensiveness of Information,7.65,-0.2999999999999998
Comprehensiveness of Information,7.0,-1.0
Comprehensiveness of Information,7.25,-0.5
Comprehensiveness of Information,7.15,1.2999999999999998
Comprehensiveness of Information,7.3,-0.5999999999999996
Comprehensiveness of Information,7.5,0.5999999999999996
Comprehensiveness of Information,7.65,0.2999999999999998
Comprehensiveness of Information,7.0,-1.0
Comprehensiveness of Information,7.5,0.5999999999999996
Comprehensiveness of Information,7.35,-0.2999999999999998
Comprehensiveness of Information,7.25,-0.5
Comprehensiveness of Information,7.5,0.5999999999999996
Comprehensiveness of Information,7.25,-0.5
Comprehensiveness of Information,7.699999999999999,0.20000000000000018
Comprehensiveness of Information,7.699999999999999,0.20000000000000018
Comprehensiveness of Information,7.65,0.2999999999999998
Comprehensiveness of Information,6.0,4.0
Comprehensiveness of Information,5.75,3.5
Comprehensiveness of Information,6.75,-1.5
Comprehensiveness of Information,7.25,-0.5
Comprehensiveness of Information,7.15,-1.2999999999999998
Comprehensiveness of Information,7.5,0.5999999999999996
Comprehensiveness of Information,7.5,0.5999999999999996
Comprehensiveness of Information,7.65,0.2999999999999998
Comprehensiveness of Information,7.0,1.0
Comprehensiveness of Information,7.0,1.1999999999999993
Comprehensiveness of Information,7.699999999999999,0.20000000000000018
Comprehensiveness of Information,7.65,0.2999999999999998
Comprehensiveness of Information,7.5,0.5999999999999996
Comprehensiveness of Information,7.15,0.7000000000000002
Comprehensiveness of Information,7.15,1.2999999999999998
Comprehensiveness of Information,7.65,0.2999999999999998
Comprehensiveness of Information,7.65,0.2999999999999998
Comprehensiveness of Information,7.25,-0.5
Comprehensiveness of Information,7.65,0.2999999999999998
Comprehensiveness of Information,7.65,0.2999999999999998
Comprehensiveness of Information,7.15,-1.2999999999999998
Comprehensiveness of Information,7.5,0.5999999999999996
Comprehensiveness of Information,7.65,0.2999999999999998
Comprehensiveness of Information,7.4,0.7999999999999998
Comprehensiveness of Information,7.0,1.0
Comprehensiveness of Information,7.65,0.2999999999999998
Comprehensiveness of Information,7.65,0.2999999999999998
Comprehensiveness of Information,7.25,0.5
Comprehensiveness of Information,7.0,1.0
Comprehensiveness of Information,6.75,1.5
Comprehensiveness of Information,7.5,0.5999999999999996
Comprehensiveness of Information,7.5,0.5999999999999996
Comprehensiveness of Information,7.0,1.0
Comprehensiveness of Information,7.5,0.5999999999999996
Comprehensiveness of Information,7.65,0.2999999999999998
Comprehensiveness of Information,7.0,2.0
Comprehensiveness of Information,7.0,-1.0
Comprehensiveness of Information,7.25,-0.5
Comprehensiveness of Information,7.0,-2.0
Comprehensiveness of Information,7.65,-0.2999999999999998
Comprehensiveness of Information,7.0,1.0
Comprehensiveness of Information,7.15,-1.2999999999999998
Comprehensiveness of Information,7.65,0.2999999999999998
Comprehensiveness of Information,7.65,-0.2999999999999998
Comprehensiveness of Information,7.65,0.2999999999999998
Comprehensiveness of Information,7.0,1.0
Comprehensiveness of Information,7.0,-1.0
Comprehensiveness of Information,7.65,0.2999999999999998
Comprehensiveness of Information,7.0,-2.0
Comprehensiveness of Information,7.4,-0.39999999999999947
Comprehensiveness of Information,7.800000000000001,0.20000000000000018
Comprehensiveness of Information,6.75,1.5
Comprehensiveness of Information,7.5,0.5999999999999996
Comprehensiveness of Information,7.25,0.5
Comprehensiveness of Information,7.5,0.5999999999999996
Comprehensiveness of Information,7.0,1.0
Comprehensiveness of Information,7.4,0.39999999999999947
Comprehensiveness of Information,7.5,0.5999999999999996
Comprehensiveness of Information,6.25,2.5
Comprehensiveness of Information,7.15,1.2999999999999998
Comprehensiveness of Information,6.75,-1.5
Comprehensiveness of Information,7.75,0.5
Comprehensiveness of Information,7.65,0.2999999999999998
Comprehensiveness of Information,7.65,0.2999999999999998
Comprehensiveness of Information,7.0,1.0
Comprehensiveness of Information,7.35,0.2999999999999998
Comprehensiveness of Information,7.65,-0.2999999999999998
Comprehensiveness of Information,7.65,-0.2999999999999998
Comprehensiveness of Information,6.75,-0.5
Comprehensiveness of Information,7.5,0.5999999999999996
Comprehensiveness of Information,7.25,0.5
Comprehensiveness of Information,7.75,0.5
