260,10.1016/j.apcata.2010.01.011
261,10.1016/j.apcata.2011.08.018
262,10.1016/j.jcat.2010.03.007
263,10.1016/j.apcata.2011.01.039
264,10.1039/ar9484500004
265,10.1039/ft9918701639
266,10.1007/bf00543922
267,10.1006/jcat.1996.0318
268,10.1006/jcat.1996.0319
269,10.1016/j.cej.2014.01.047
270,10.1016/j.jcat.2014.02.007
271,10.1016/0926-860x(92)80075-n
272,10.1021/cs200441e
273,10.1016/s0920-5861(96)00028-4
274,10.1016/s0166-9834(00)82709-8
275,10.1007/bf00767368
276,10.1006/jcat.1998.2177
277,10.1016/j.cattod.2010.01.001
278,10.1039/b506782k
279,10.1021/jp049224k
280,10.1021/jp065911v
281,10.1016/0172-2190(80)90077-0
282,10.1080/03087298.1983.10442740
283,10.1006/jcat.1996.0235
284,10.1021/cs401116p
285,10.1039/tf9343001164
286,10.1016/0021-9517(77)90010-0
287,10.1006/jcat.2000.2832
288,10.1016/j.jcat.2012.06.005
289,10.1039/c3cp53796j
290,10.1016/j.jcat.2010.01.016
291,10.1021/ie800361a
292,10.1016/s0039-6028(00)00336-8
293,10.1016/s0039-6028(00)00337-x
294,10.1021/jp0028608
295,10.1016/j.jcat.2006.04.022
296,10.1006/jcat.1998.2288
297,10.1021/jp0105387
298,10.1021/jp9907241
299,10.1039/a701862b
300,10.1016/j.susc.2007.06.037
301,10.1021/ja952800t
302,10.1016/0039-6028(94)00820-5
303,10.1016/s0039-6028(96)01078-3
304,10.1021/cs400566y
305,10.1021/ie020371j
306,10.1002/poc.842
307,10.1002/poc.990
308,10.1016/0021-9517(67)90194-7
309,10.1016/0021-9517(92)90248-g
310,10.1016/0021-9517(77)90171-3
311,10.1016/j.jcat.2005.01.005
312,10.1002/anie.201308983
313,10.1007/s10562-014-1238-0
314,10.1002/poc.842
315,10.1002/poc.990
316,10.1021/jp055793w
317,10.1252/jcej.7.110
318,10.1252/jcej.8.131
319,10.1021/i300013a023
320,10.1016/0304-5102(90)85053-k
321,10.1021/jp909163z
322,10.1021/nl103053t
323,10.1103/physrevlett.105.216102
324,10.1006/jcat.1996.0361
325,10.1007/s11244-011-9708-8
326,10.1016/0039-6028(92)90183-7
327,10.1016/j.apcata.2011.01.039
328,10.1039/c3cp50646k
329,10.1021/la049590v
330,10.1007/s10562-010-0459-0
331,10.1007/s10562-011-0566-6
332,10.1016/s0926-860x(99)00195-7
333,10.1002/1615-4169(200209)344:8<884::aid-adsc884>3.0.co;2-u
334,10.1016/j.apcata.2003.11.018
335,10.1039/b303506a
336,10.1016/j.apcata.2003.11.017
337,10.1246/cl.1989.489
338,10.1016/0376-7388(93)85076-9
339,10.1021/ie960133m
340,10.1016/s0009-2509(02)00294-4
341,10.1016/j.ces.2004.01.051
342,10.1016/j.memsci.2004.11.037
343,10.1016/j.cattod.2005.03.045
344,10.1021/ie303185p
345,10.1016/s0021-9517(02)00026-x
346,10.1002/anie.200700499
